Unnamed: 0,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_default_on_file_Y,Approval_Status
25,82000,RENT,1,EDUCATION,E,22000,17.51,1,0.268292683,N,2,0,Approved
21,19012,MORTGAGE,0,DEBTCONSOLIDATION,D,3500,14.61,1,0.184094256,N,3,0,Approved
22,19200,MORTGAGE,6,PERSONAL,B,4950,11.71,1,0.2578125,N,2,0,Approved
25,57000,RENT,4,PERSONAL,B,21700,11.99,1,0.380701754,N,2,0,Approved
24,54000,RENT,5,VENTURE,C,21600,13.49,1,0.4,N,2,0,Approved
23,56000,RENT,8,MEDICAL,G,21600,21.21,1,0.385714286,Y,4,1,Approved
26,63000,RENT,2,DEBTCONSOLIDATION,C,21600,14.35,1,0.342857143,Y,3,1,Approved
24,19200,MORTGAGE,,HOMEIMPROVEMENT,A,7000,5.99,1,0.364583333,N,4,0,Approved
25,19200,OWN,4,EDUCATION,B,3000,11.99,1,0.15625,N,4,0,Approved
24,59000,RENT,5,MEDICAL,D,21500,16.89,1,0.36440678,N,3,0,Approved
24,70000,RENT,5,HOMEIMPROVEMENT,B,21500,9.99,1,0.307142857,N,3,0,Approved
25,60000,RENT,5,EDUCATION,A,21450,7.29,1,0.3575,N,4,0,Approved
22,31000,RENT,5,DEBTCONSOLIDATION,B,21250,12.42,1,0.685483871,N,3,0,Approved
25,47052,RENT,5,VENTURE,B,21250,10.99,1,0.451627986,N,2,0,Approved
25,51060,RENT,9,VENTURE,A,21250,6.91,1,0.416177047,N,2,0,Approved
22,19200,MORTGAGE,6,DEBTCONSOLIDATION,C,5000,14.17,1,0.260416667,Y,2,1,Approved
22,53000,RENT,3,MEDICAL,B,21250,10.25,1,0.400943396,N,3,0,Approved
26,19200,OWN,0,EDUCATION,B,9250,,1,0.481770833,N,2,0,Approved
24,56000,RENT,8,VENTURE,D,21250,15.95,1,0.379464286,Y,3,1,Approved
24,65000,RENT,4,EDUCATION,D,21250,15.95,1,0.326923077,Y,4,1,Approved
21,35000,RENT,3,VENTURE,B,21000,12.53,1,0.6,N,4,0,Approved
22,19200,MORTGAGE,6,HOMEIMPROVEMENT,D,1400,14.91,1,0.072916667,Y,4,1,Approved
23,19200,MORTGAGE,7,MEDICAL,A,3000,,1,0.15625,N,4,0,Approved
26,40000,RENT,3,MEDICAL,A,21000,6.54,1,0.525,N,4,0,Approved
26,42000,RENT,0,MEDICAL,F,21000,17.26,1,0.5,Y,4,1,Approved
23,63000,RENT,2,MEDICAL,B,21000,11.36,1,0.333333333,N,2,0,Approved
26,19200,MORTGAGE,5,VENTURE,A,4000,7.51,1,0.208333333,N,4,0,Approved
22,59000,RENT,2,PERSONAL,B,21000,10.71,1,0.355932203,N,3,0,Approved
26,65219,RENT,11,DEBTCONSOLIDATION,D,21000,14.09,1,0.321992058,N,3,0,Approved
22,19200,MORTGAGE,3,MEDICAL,D,5000,15.33,1,0.260416667,N,3,0,Approved
25,62047,RENT,9,MEDICAL,E,21000,16.32,1,0.338453108,Y,4,1,Approved
26,81000,RENT,10,EDUCATION,E,21000,16.95,1,0.259259259,Y,3,1,Approved
25,100000,RENT,2,PERSONAL,D,21000,16.49,1,0.21,Y,3,1,Approved
26,19200,OTHER,0,PERSONAL,C,7500,11.97,1,0.390625,Y,2,1,Approved
21,19253,MORTGAGE,,DEBTCONSOLIDATION,A,6250,6.17,1,0.324624734,N,3,0,Approved
21,19500,MORTGAGE,0,EDUCATION,B,15000,9.64,1,0.769230769,N,2,0,Approved
26,50000,RENT,7,VENTURE,A,20500,7.49,1,0.41,N,3,0,Approved
23,54000,RENT,7,PERSONAL,A,20375,7.49,1,0.377314815,N,2,0,Approved
26,26000,RENT,10,EDUCATION,B,20050,9.76,1,0.771153846,N,2,0,Approved
24,33000,RENT,1,DEBTCONSOLIDATION,B,20000,10.99,1,0.606060606,N,3,0,Approved
24,35364,RENT,1,MEDICAL,B,20000,12.53,1,0.565546884,N,4,0,Approved
25,38000,RENT,4,MEDICAL,D,20000,14.59,1,0.526315789,N,4,0,Approved
23,32000,RENT,3,DEBTCONSOLIDATION,D,20000,12.61,1,0.625,N,4,0,Approved
25,38004,RENT,6,MEDICAL,C,20000,13.11,1,0.526260394,N,2,0,Approved
25,38556,RENT,9,PERSONAL,C,20000,11.22,1,0.518726009,Y,4,1,Approved
23,32900,RENT,1,EDUCATION,D,20000,16,1,0.607902736,N,2,0,Approved
25,34000,RENT,10,HOMEIMPROVEMENT,B,20000,8.88,1,0.588235294,N,4,0,Approved
24,40000,RENT,4,PERSONAL,B,20000,12.53,1,0.5,N,3,0,Approved
21,36000,RENT,5,MEDICAL,D,20000,,1,0.555555556,Y,2,1,Approved
25,42000,RENT,2,EDUCATION,C,20000,13.47,1,0.476190476,N,4,0,Approved
22,42224,RENT,7,VENTURE,A,20000,6.99,1,0.473664267,N,4,0,Approved
22,37212,RENT,6,DEBTCONSOLIDATION,E,20000,16.69,1,0.537461034,N,3,0,Approved
25,38000,RENT,9,MEDICAL,B,20000,11.11,1,0.526315789,N,4,0,Approved
22,45000,RENT,0,EDUCATION,A,20000,7.9,1,0.444444444,N,4,0,Approved
23,45000,RENT,4,PERSONAL,B,20000,10.25,1,0.444444444,N,2,0,Approved
24,45000,RENT,8,MEDICAL,E,20000,,1,0.444444444,N,2,0,Approved
22,45000,RENT,1,DEBTCONSOLIDATION,C,20000,13.92,1,0.444444444,Y,3,1,Approved
24,39000,RENT,5,MEDICAL,D,20000,14.74,1,0.512820513,N,2,0,Approved
24,46500,RENT,5,EDUCATION,B,20000,10.62,1,0.430107527,N,2,0,Approved
22,48000,RENT,7,VENTURE,B,20000,10.65,1,0.416666667,N,3,0,Approved
22,42000,RENT,1,PERSONAL,D,20000,12.99,1,0.476190476,N,3,0,Approved
22,48500,RENT,1,VENTURE,B,20000,11.36,1,0.412371134,N,4,0,Approved
23,49400,RENT,0,EDUCATION,A,20000,6.54,1,0.4048583,N,4,0,Approved
25,50000,RENT,10,DEBTCONSOLIDATION,A,20000,7.49,1,0.4,N,3,0,Approved
25,50000,RENT,9,EDUCATION,C,20000,13.43,1,0.4,N,2,0,Approved
22,50000,RENT,6,DEBTCONSOLIDATION,C,20000,13.22,1,0.4,N,2,0,Approved
22,44000,RENT,2,EDUCATION,E,20000,15.68,1,0.454545455,N,4,0,Approved
24,50866,RENT,6,MEDICAL,B,20000,,1,0.39318995,N,3,0,Approved
25,50950,RENT,5,HOMEIMPROVEMENT,B,20000,11.48,1,0.392541708,N,3,0,Approved
24,51000,RENT,8,VENTURE,B,20000,10.38,1,0.392156863,N,3,0,Approved
22,51000,RENT,5,EDUCATION,B,20000,12.53,1,0.392156863,N,3,0,Approved
22,51000,RENT,0,EDUCATION,C,20000,13.47,1,0.392156863,N,2,0,Approved
24,51500,RENT,6,VENTURE,B,20000,12.21,1,0.388349515,N,4,0,Approved
25,51996,RENT,9,VENTURE,B,20000,10.99,1,0.384644973,N,3,0,Approved
25,52000,RENT,1,EDUCATION,B,20000,11.36,1,0.384615385,N,4,0,Approved
22,46000,RENT,2,DEBTCONSOLIDATION,D,20000,16,1,0.434782609,Y,4,1,Approved
24,52000,RENT,8,EDUCATION,D,20000,15.65,1,0.384615385,Y,2,1,Approved
25,46000,RENT,9,DEBTCONSOLIDATION,C,20000,11.78,1,0.434782609,Y,2,1,Approved
24,52559,RENT,9,HOMEIMPROVEMENT,B,20000,,1,0.380524744,N,3,0,Approved
22,47000,RENT,5,MEDICAL,D,20000,16.77,1,0.425531915,N,3,0,Approved
22,54000,RENT,2,EDUCATION,B,20000,9.91,1,0.37037037,N,4,0,Approved
23,48000,RENT,7,MEDICAL,D,20000,15.65,1,0.416666667,N,4,0,Approved
23,48000,RENT,0,MEDICAL,D,20000,14.96,1,0.416666667,N,3,0,Approved
23,54000,RENT,1,VENTURE,B,20000,11.83,1,0.37037037,N,4,0,Approved
24,48912,RENT,0,MEDICAL,C,20000,11.66,1,0.408897612,N,4,0,Approved
26,54996,RENT,8,EDUCATION,B,20000,12.18,1,0.363662812,N,4,0,Approved
24,55000,RENT,8,HOMEIMPROVEMENT,A,20000,6.91,1,0.363636364,N,2,0,Approved
25,55000,RENT,3,DEBTCONSOLIDATION,A,20000,6.91,1,0.363636364,N,3,0,Approved
26,49000,RENT,0,HOMEIMPROVEMENT,F,20000,19.79,1,0.408163265,N,3,0,Approved
25,55000,RENT,0,VENTURE,B,20000,9.88,1,0.363636364,N,4,0,Approved
23,55000,RENT,5,DEBTCONSOLIDATION,B,20000,12.53,1,0.363636364,N,2,0,Approved
25,55200,RENT,7,VENTURE,B,20000,,1,0.362318841,N,4,0,Approved
23,57000,RENT,3,EDUCATION,D,20000,16.89,1,0.350877193,N,2,0,Approved
22,51012,RENT,1,PERSONAL,D,20000,17.49,1,0.392064612,Y,4,1,Approved
22,58000,RENT,0,DEBTCONSOLIDATION,C,20000,13.11,1,0.344827586,N,2,0,Approved
23,58800,RENT,7,DEBTCONSOLIDATION,A,20000,7.66,1,0.340136054,N,3,0,Approved
26,59000,RENT,10,MEDICAL,A,20000,6.17,1,0.338983051,N,3,0,Approved
26,53000,RENT,1,PERSONAL,E,20000,16.35,1,0.377358491,Y,4,1,Approved
23,60000,RENT,7,MEDICAL,A,20000,7.9,1,0.333333333,N,2,0,Approved
24,54000,RENT,2,VENTURE,D,20000,16.49,1,0.37037037,N,2,0,Approved
24,60000,RENT,0,PERSONAL,B,20000,10.99,1,0.333333333,N,2,0,Approved
25,54000,RENT,6,PERSONAL,B,20000,8.88,1,0.37037037,N,3,0,Approved
24,60000,RENT,8,VENTURE,A,20000,,1,0.333333333,N,4,0,Approved
23,54000,RENT,6,DEBTCONSOLIDATION,D,20000,14.84,1,0.37037037,Y,3,1,Approved
23,54000,RENT,2,PERSONAL,B,20000,11.12,1,0.37037037,N,2,0,Approved
22,60000,RENT,4,EDUCATION,A,20000,7.88,1,0.333333333,N,3,0,Approved
25,60000,RENT,2,EDUCATION,B,20000,,1,0.333333333,N,2,0,Approved
25,60000,RENT,9,EDUCATION,B,20000,,1,0.333333333,N,3,0,Approved
25,54000,RENT,1,PERSONAL,D,20000,15.65,1,0.37037037,Y,3,1,Approved
24,54000,RENT,1,PERSONAL,E,20000,17.04,1,0.37037037,Y,3,1,Approved
23,60000,RENT,3,EDUCATION,B,20000,12.21,1,0.333333333,N,2,0,Approved
25,54000,RENT,1,DEBTCONSOLIDATION,D,20000,14.11,1,0.37037037,N,4,0,Approved
24,60000,RENT,0,PERSONAL,B,20000,11.14,1,0.333333333,N,2,0,Approved
24,60000,RENT,8,PERSONAL,D,20000,13.87,1,0.333333333,N,4,0,Approved
26,60000,RENT,3,HOMEIMPROVEMENT,B,20000,10.08,1,0.333333333,N,4,0,Approved
23,54504,RENT,1,PERSONAL,E,20000,16.7,1,0.366945545,Y,4,1,Approved
24,55000,RENT,2,VENTURE,E,20000,18.64,1,0.363636364,N,2,0,Approved
24,61000,RENT,2,HOMEIMPROVEMENT,B,20000,12.18,1,0.327868852,N,4,0,Approved
25,62000,RENT,3,MEDICAL,A,20000,6.54,1,0.322580645,N,3,0,Approved
24,56000,RENT,3,EDUCATION,D,20000,14.61,1,0.357142857,Y,4,1,Approved
21,56000,RENT,4,VENTURE,E,20000,17.39,1,0.357142857,Y,3,1,Approved
24,62400,RENT,8,HOMEIMPROVEMENT,B,20000,11.12,1,0.320512821,N,2,0,Approved
25,62400,RENT,7,VENTURE,B,20000,11.48,1,0.320512821,N,2,0,Approved
25,63000,RENT,3,MEDICAL,B,20000,12.42,1,0.317460317,N,3,0,Approved
26,58000,RENT,0,DEBTCONSOLIDATION,B,20000,10.25,1,0.344827586,N,2,0,Approved
23,65000,RENT,0,MEDICAL,B,20000,10.65,1,0.307692308,N,3,0,Approved
23,65000,RENT,0,MEDICAL,B,20000,10.37,1,0.307692308,N,2,0,Approved
23,65000,RENT,7,VENTURE,B,20000,11.49,1,0.307692308,N,3,0,Approved
26,59000,RENT,3,PERSONAL,C,20000,,1,0.338983051,N,4,0,Approved
23,59000,RENT,7,EDUCATION,C,20000,12.29,1,0.338983051,N,4,0,Approved
21,21000,MORTGAGE,5,DEBTCONSOLIDATION,D,3500,17.27,1,0.166666667,Y,2,1,Approved
26,65004,RENT,7,DEBTCONSOLIDATION,B,20000,11.99,1,0.307673374,N,2,0,Approved
25,59004,RENT,1,PERSONAL,D,20000,14.84,1,0.338960071,Y,2,1,Approved
23,59004,RENT,5,DEBTCONSOLIDATION,B,20000,10.83,1,0.338960071,N,2,0,Approved
23,65500,RENT,2,DEBTCONSOLIDATION,C,20000,13.22,1,0.305343511,N,2,0,Approved
24,62400,RENT,4,DEBTCONSOLIDATION,D,20000,14.84,1,0.320512821,N,4,0,Approved
25,64000,RENT,0,HOMEIMPROVEMENT,E,20000,,1,0.3125,N,4,0,Approved
23,55392,RENT,3,MEDICAL,D,20000,15.2,1,0.361062969,Y,4,1,Approved
23,66000,RENT,1,VENTURE,D,20000,14.11,1,0.303030303,N,3,0,Approved
22,66000,RENT,3,DEBTCONSOLIDATION,D,20000,14.42,1,0.303030303,N,2,0,Approved
22,21120,MORTGAGE,3,DEBTCONSOLIDATION,D,1625,16.89,1,0.076941288,Y,3,1,Approved
21,21216,MORTGAGE,5,HOMEIMPROVEMENT,D,4500,,1,0.212104072,Y,2,1,Approved
22,69000,RENT,6,DEBTCONSOLIDATION,B,20000,10.99,1,0.289855072,N,4,0,Approved
24,69000,RENT,0,HOMEIMPROVEMENT,E,20000,14.82,1,0.289855072,N,4,0,Approved
23,59497,RENT,0,MEDICAL,E,20000,16,1,0.336151403,N,3,0,Approved
26,70000,RENT,7,DEBTCONSOLIDATION,C,20000,13.16,1,0.285714286,N,3,0,Approved
26,71004,RENT,0,HOMEIMPROVEMENT,D,20000,13.36,1,0.281674272,Y,2,1,Approved
23,61200,RENT,4,MEDICAL,B,20000,11.14,1,0.326797386,N,2,0,Approved
24,72000,RENT,6,DEBTCONSOLIDATION,D,20000,,1,0.277777778,Y,4,1,Approved
22,62900,RENT,6,MEDICAL,D,20000,14.91,1,0.317965024,N,4,0,Approved
26,62900,RENT,2,MEDICAL,C,20000,13.85,1,0.317965024,N,3,0,Approved
25,74004,RENT,2,PERSONAL,E,20000,15.95,1,0.270255662,Y,4,1,Approved
24,21600,MORTGAGE,0,DEBTCONSOLIDATION,D,2000,14.84,1,0.092592593,N,2,0,Approved
23,76042,RENT,6,HOMEIMPROVEMENT,D,20000,15.05,1,0.263012546,Y,4,1,Approved
22,76654,RENT,2,EDUCATION,C,20000,13.79,1,0.260912673,Y,4,1,Approved
24,78996,RENT,2,HOMEIMPROVEMENT,D,20000,14.11,1,0.253177376,N,2,0,Approved
23,78000,RENT,0,HOMEIMPROVEMENT,F,20000,18.25,1,0.256410256,Y,2,1,Approved
25,22000,MORTGAGE,9,EDUCATION,A,5875,6.62,1,0.267045455,N,2,0,Approved
23,22000,MORTGAGE,5,DEBTCONSOLIDATION,A,1550,7.49,1,0.070454545,N,2,0,Approved
22,85200,RENT,6,VENTURE,D,20000,15.65,1,0.234741784,Y,4,1,Approved
25,87996,RENT,0,HOMEIMPROVEMENT,E,20000,16.35,1,0.227283058,N,3,0,Approved
22,74800,RENT,3,MEDICAL,D,20000,14.96,1,0.267379679,Y,4,1,Approved
23,74800,RENT,1,MEDICAL,E,20000,17.04,1,0.267379679,Y,2,1,Approved
23,95000,RENT,0,DEBTCONSOLIDATION,D,20000,14.59,1,0.210526316,Y,2,1,Approved
22,22800,MORTGAGE,0,HOMEIMPROVEMENT,B,7125,11.71,1,0.3125,N,3,0,Approved
23,22800,MORTGAGE,2,PERSONAL,A,3000,8.9,1,0.131578947,N,2,0,Approved
25,85000,RENT,7,MEDICAL,E,20000,17.39,1,0.235294118,N,2,0,Approved
22,22800,MORTGAGE,,PERSONAL,C,8300,12.61,1,0.364035088,Y,2,1,Approved
24,138000,RENT,2,VENTURE,D,20000,15.99,1,0.144927536,Y,3,1,Approved
23,23000,MORTGAGE,7,HOMEIMPROVEMENT,D,3600,17.27,1,0.156521739,Y,3,1,Approved
26,148000,RENT,1,DEBTCONSOLIDATION,E,20000,17.99,1,0.135135135,N,3,0,Approved
25,58000,RENT,9,MEDICAL,B,19900,11.83,1,0.343103448,N,4,0,Approved
25,23000,MORTGAGE,4,PERSONAL,C,10000,,1,0.434782609,Y,2,1,Approved
23,10000,RENT,,PERSONAL,B,1000,10.37,1,0.1,N,2,0,Approved
22,10000,RENT,0,HOMEIMPROVEMENT,D,1000,14.74,1,0.1,N,4,0,Approved
21,10140,RENT,,HOMEIMPROVEMENT,C,1000,13.43,1,0.098619329,N,4,0,Approved
23,10500,RENT,,MEDICAL,B,1000,10.25,1,0.095238095,N,2,0,Approved
22,12000,RENT,0,PERSONAL,C,1000,13.57,1,0.083333333,N,3,0,Approved
22,12240,RENT,1,PERSONAL,D,1000,14.96,1,0.081699346,Y,3,1,Approved
24,13728,RENT,,DEBTCONSOLIDATION,B,1000,10,1,0.072843823,N,4,0,Approved
21,14400,RENT,1,VENTURE,D,1000,16.29,1,0.069444444,N,4,0,Approved
22,14400,RENT,2,VENTURE,E,1000,16.69,1,0.069444444,Y,3,1,Approved
22,15000,RENT,0,MEDICAL,D,1000,14.3,1,0.066666667,Y,3,1,Approved
21,16000,RENT,2,VENTURE,D,1000,15.65,1,0.0625,Y,3,1,Approved
23,39600,RENT,5,EDUCATION,B,19000,10.62,1,0.47979798,N,2,0,Approved
22,39900,RENT,4,VENTURE,B,19000,12.18,1,0.476190476,N,3,0,Approved
25,47000,RENT,4,MEDICAL,B,19000,11.99,1,0.404255319,N,2,0,Approved
25,50000,RENT,2,HOMEIMPROVEMENT,B,19000,10.99,1,0.38,N,4,0,Approved
25,52000,RENT,5,MEDICAL,B,19000,,1,0.365384615,N,4,0,Approved
26,47500,RENT,10,PERSONAL,E,19000,16.7,1,0.4,Y,4,1,Approved
25,54000,RENT,8,DEBTCONSOLIDATION,C,19000,,1,0.351851852,Y,4,1,Approved
22,54000,RENT,6,VENTURE,A,19000,,1,0.351851852,N,4,0,Approved
23,54586,RENT,5,PERSONAL,B,19000,11.14,1,0.348074598,N,2,0,Approved
26,62004,RENT,5,MEDICAL,A,19000,7.49,1,0.306431843,N,2,0,Approved
25,23920,MORTGAGE,0,MEDICAL,D,6000,14.59,1,0.25083612,Y,2,1,Approved
26,50000,RENT,10,PERSONAL,B,18950,,1,0.379,N,3,0,Approved
26,55000,RENT,7,DEBTCONSOLIDATION,A,18800,6.99,1,0.341818182,N,2,0,Approved
22,36500,RENT,0,VENTURE,A,18725,6.54,1,0.513013699,N,3,0,Approved
22,43000,RENT,4,DEBTCONSOLIDATION,B,18550,11.83,1,0.431395349,N,4,0,Approved
24,34300,RENT,4,MEDICAL,B,18500,10.71,1,0.539358601,N,2,0,Approved
21,36000,RENT,3,EDUCATION,C,18500,10.91,1,0.513888889,N,3,0,Approved
22,38000,RENT,2,MEDICAL,A,18500,7.66,1,0.486842105,N,4,0,Approved
25,55784,RENT,2,DEBTCONSOLIDATION,C,18500,13.61,1,0.331636311,N,3,0,Approved
24,73000,RENT,0,HOMEIMPROVEMENT,A,18500,7.9,1,0.253424658,N,2,0,Approved
24,78000,RENT,1,VENTURE,F,18500,15.33,1,0.237179487,N,2,0,Approved
22,48888,RENT,1,PERSONAL,C,18400,13.16,1,0.376370479,N,2,0,Approved
22,50000,RENT,2,DEBTCONSOLIDATION,B,18400,9.99,1,0.368,N,2,0,Approved
22,24000,MORTGAGE,1,VENTURE,C,5000,14.65,1,0.208333333,N,4,0,Approved
22,34000,RENT,0,VENTURE,B,18250,10.25,1,0.536764706,N,3,0,Approved
24,35004,RENT,3,PERSONAL,B,18250,11.49,1,0.521368986,N,4,0,Approved
25,34500,RENT,1,VENTURE,E,18250,17.04,1,0.528985507,N,3,0,Approved
23,42504,RENT,0,MEDICAL,B,18250,10.25,1,0.429371353,N,3,0,Approved
22,36996,RENT,2,PERSONAL,D,18250,14.61,1,0.493296573,Y,2,1,Approved
24,45600,RENT,2,VENTURE,C,18250,13.35,1,0.400219298,N,4,0,Approved
23,46000,RENT,6,PERSONAL,B,18250,10.75,1,0.39673913,N,2,0,Approved
25,46000,RENT,8,DEBTCONSOLIDATION,C,18250,14.26,1,0.39673913,N,3,0,Approved
25,55044,RENT,4,VENTURE,E,18250,17.56,1,0.331552939,N,2,0,Approved
25,49200,RENT,,VENTURE,D,18250,14.83,1,0.370934959,N,3,0,Approved
22,50000,RENT,6,DEBTCONSOLIDATION,E,18250,16.7,1,0.365,Y,3,1,Approved
23,50000,RENT,4,VENTURE,B,18225,10.74,1,0.3645,N,2,0,Approved
26,44000,RENT,0,HOMEIMPROVEMENT,D,18225,14.91,1,0.414204545,N,4,0,Approved
24,36000,RENT,4,VENTURE,B,18200,8.88,1,0.505555556,N,4,0,Approved
25,36400,RENT,2,PERSONAL,B,18200,9.91,1,0.5,N,4,0,Approved
22,36000,RENT,6,DEBTCONSOLIDATION,B,18200,11.71,1,0.505555556,N,3,0,Approved
24,55000,RENT,4,EDUCATION,B,18200,10.99,1,0.330909091,N,2,0,Approved
23,27000,RENT,2,VENTURE,C,18000,11.54,1,0.666666667,Y,4,1,Approved
23,33000,RENT,4,VENTURE,B,18000,9.91,1,0.545454545,N,4,0,Approved
21,36000,RENT,,PERSONAL,B,18000,9.88,1,0.5,N,3,0,Approved
21,30720,RENT,5,EDUCATION,C,18000,13.48,1,0.5859375,Y,4,1,Approved
23,39996,RENT,2,EDUCATION,B,18000,9.25,1,0.450045005,N,4,0,Approved
25,40000,RENT,2,MEDICAL,C,18000,13.11,1,0.45,Y,3,1,Approved
25,42000,RENT,3,VENTURE,A,18000,6.17,1,0.428571429,N,2,0,Approved
24,42765,RENT,9,DEBTCONSOLIDATION,C,18000,11.03,1,0.420904946,Y,2,1,Approved
24,43000,RENT,9,MEDICAL,A,18000,7.9,1,0.418604651,N,2,0,Approved
22,44000,RENT,7,EDUCATION,C,18000,13.57,1,0.409090909,Y,4,1,Approved
24,44000,RENT,6,VENTURE,B,18000,12.18,1,0.409090909,N,2,0,Approved
25,39000,RENT,3,MEDICAL,E,18000,17.19,1,0.461538462,N,3,0,Approved
22,46800,RENT,6,MEDICAL,C,18000,15.23,1,0.384615385,Y,2,1,Approved
22,48000,RENT,5,EDUCATION,B,18000,,1,0.375,N,2,0,Approved
24,42000,RENT,8,HOMEIMPROVEMENT,D,18000,14.46,1,0.428571429,Y,3,1,Approved
24,43400,RENT,2,DEBTCONSOLIDATION,E,18000,16.63,1,0.414746544,Y,2,1,Approved
24,50000,RENT,1,MEDICAL,B,18000,12.42,1,0.36,N,4,0,Approved
24,50000,RENT,4,VENTURE,A,18000,7.9,1,0.36,N,4,0,Approved
23,24000,MORTGAGE,2,MEDICAL,D,5000,15.99,1,0.208333333,Y,2,1,Approved
26,50000,RENT,5,EDUCATION,C,18000,13.11,1,0.36,N,3,0,Approved
22,50000,RENT,6,VENTURE,C,18000,13.79,1,0.36,N,2,0,Approved
22,52000,RENT,6,EDUCATION,C,18000,,1,0.346153846,N,4,0,Approved
25,52000,RENT,2,VENTURE,C,18000,12.98,1,0.346153846,N,4,0,Approved
22,52000,RENT,1,VENTURE,C,18000,13.85,1,0.346153846,Y,4,1,Approved
25,52526,RENT,9,VENTURE,B,18000,12.21,1,0.342687431,N,2,0,Approved
22,46610,RENT,6,DEBTCONSOLIDATION,B,18000,10.71,1,0.386183222,N,3,0,Approved
24,48000,RENT,5,PERSONAL,A,18000,6.54,1,0.375,N,2,0,Approved
25,55000,RENT,2,EDUCATION,C,18000,12.84,1,0.327272727,N,2,0,Approved
25,55344,RENT,2,HOMEIMPROVEMENT,B,18000,10.99,1,0.325238508,N,4,0,Approved
23,24000,MORTGAGE,5,MEDICAL,B,1375,11.11,1,0.057291667,N,4,0,Approved
24,56000,RENT,2,EDUCATION,C,18000,13.48,1,0.321428571,N,3,0,Approved
21,50000,RENT,2,EDUCATION,D,18000,14.74,1,0.36,N,2,0,Approved
25,58000,RENT,6,VENTURE,C,18000,,1,0.310344828,N,4,0,Approved
21,52240,RENT,5,MEDICAL,E,18000,19.69,1,0.344563553,N,2,0,Approved
26,53000,RENT,2,VENTURE,E,18000,17.19,1,0.339622642,Y,3,1,Approved
24,59000,RENT,1,HOMEIMPROVEMENT,D,18000,14.96,1,0.305084746,Y,4,1,Approved
26,59000,RENT,2,VENTURE,E,18000,16,1,0.305084746,N,4,0,Approved
26,60000,RENT,2,HOMEIMPROVEMENT,D,18000,16.29,1,0.3,Y,2,1,Approved
25,54400,RENT,10,MEDICAL,E,18000,16,1,0.330882353,Y,2,1,Approved
25,65000,RENT,3,PERSONAL,D,18000,15.33,1,0.276923077,N,4,0,Approved
24,66000,RENT,2,PERSONAL,D,18000,14.54,1,0.272727273,Y,4,1,Approved
25,24000,MORTGAGE,2,PERSONAL,D,3500,15.58,1,0.145833333,Y,2,1,Approved
23,24000,MORTGAGE,1,DEBTCONSOLIDATION,D,2800,16.07,1,0.116666667,N,3,0,Approved
23,76500,RENT,3,DEBTCONSOLIDATION,B,18000,10.65,1,0.235294118,N,4,0,Approved
23,62050,RENT,1,MEDICAL,E,17800,16.35,1,0.286865431,Y,3,1,Approved
22,48000,RENT,0,DEBTCONSOLIDATION,C,17750,13.49,1,0.369791667,N,4,0,Approved
23,45000,RENT,1,DEBTCONSOLIDATION,A,17625,8.9,1,0.391666667,N,4,0,Approved
24,72250,RENT,5,MEDICAL,E,17600,17.19,1,0.243598616,Y,4,1,Approved
25,32400,RENT,1,HOMEIMPROVEMENT,D,17500,15.95,1,0.540123457,Y,3,1,Approved
23,36000,RENT,2,VENTURE,C,17500,14.22,1,0.486111111,N,4,0,Approved
21,37232,RENT,3,MEDICAL,B,17500,12.53,1,0.470025784,N,2,0,Approved
24,40800,RENT,6,MEDICAL,B,17500,10.62,1,0.428921569,N,4,0,Approved
25,44000,RENT,6,EDUCATION,B,17500,12.53,1,0.397727273,N,4,0,Approved
23,47500,RENT,5,MEDICAL,C,17500,13.61,1,0.368421053,N,4,0,Approved
22,49176,RENT,7,MEDICAL,C,17500,13.85,1,0.355864649,N,2,0,Approved
23,49270,RENT,7,DEBTCONSOLIDATION,C,17500,13.85,1,0.355185711,N,4,0,Approved
23,53352,RENT,3,VENTURE,A,17500,6.54,1,0.328010196,N,2,0,Approved
24,54996,RENT,7,EDUCATION,E,17500,17.19,1,0.31820496,N,3,0,Approved
22,24900,MORTGAGE,1,MEDICAL,C,5500,13.16,1,0.220883534,N,2,0,Approved
23,40000,RENT,2,EDUCATION,B,17475,9.91,1,0.436875,N,2,0,Approved
21,45408,RENT,3,DEBTCONSOLIDATION,B,17475,9.91,1,0.38484408,N,2,0,Approved
23,35000,RENT,6,EDUCATION,B,17000,10.37,1,0.485714286,N,2,0,Approved
26,29400,RENT,1,HOMEIMPROVEMENT,C,17000,12.99,1,0.578231293,Y,2,1,Approved
22,40000,RENT,1,DEBTCONSOLIDATION,B,17000,10.65,1,0.425,N,4,0,Approved
22,41400,RENT,2,MEDICAL,C,17000,12.87,1,0.410628019,N,3,0,Approved
22,42000,RENT,5,DEBTCONSOLIDATION,A,17000,7.66,1,0.404761905,N,4,0,Approved
24,43275,RENT,4,MEDICAL,C,17000,13.47,1,0.392836511,N,3,0,Approved
24,45792,RENT,3,DEBTCONSOLIDATION,B,17000,10.38,1,0.371243885,N,2,0,Approved
23,47000,RENT,8,DEBTCONSOLIDATION,B,17000,9.99,1,0.361702128,N,4,0,Approved
25,49896,RENT,7,EDUCATION,E,17000,16.82,1,0.340708674,N,3,0,Approved
